brand_name,model_name,variant_name,variant_url,missing_fields
VinFast,Vf 9,VF 7,https://www.carwale.com/vinfast-cars/vf-9/vf-7/,price;transmission;engine;mileage;power;torque;airbags;body_type
VinFast,Vf 9,VF MPV 7,https://www.carwale.com/vinfast-cars/vf-9/vf-mpv-7/,price;transmission;engine;mileage;power;torque;airbags;body_type
VinFast,Vf E34,VF 6,https://www.carwale.com/vinfast-cars/vf-e34/vf-6/,price;engine;mileage;power;torque;seating_capacity;airbags
VinFast,Vf E34,VF 7,https://www.carwale.com/vinfast-cars/vf-e34/vf-7/,price;engine;mileage;power;torque;seating_capacity;airbags
VinFast,Vf E34,VF MPV 7,https://www.carwale.com/vinfast-cars/vf-e34/vf-mpv-7/,price;engine;mileage;power;torque;seating_capacity;airbags
VinFast,Vf 8,VF 6,https://www.carwale.com/vinfast-cars/vf-8/vf-6/,price;transmission;engine;mileage;power;torque;airbags;body_type
VinFast,Vf 8,VF 7,https://www.carwale.com/vinfast-cars/vf-8/vf-7/,price;transmission;engine;mileage;power;torque;airbags;body_type
VinFast,Vf 8,VF MPV 7,https://www.carwale.com/vinfast-cars/vf-8/vf-mpv-7/,price;transmission;engine;mileage;power;torque;airbags;body_type
Volkswagen,Tera Suv,Golf GTI,https://www.carwale.com/volkswagen-cars/tera-suv/golf-gti/,price;transmission;mileage;power;torque;airbags;body_type
Volkswagen,Tera Suv,Taigun,https://www.carwale.com/volkswagen-cars/tera-suv/taigun/,price;transmission;mileage;power;torque;airbags;body_type
Volkswagen,Tera Suv,Tayron R-Line,https://www.carwale.com/volkswagen-cars/tera-suv/tayron-r-line/,price;transmission;mileage;power;torque;airbags;body_type
Volkswagen,Tera Suv,Tiguan R-Line,https://www.carwale.com/volkswagen-cars/tera-suv/tiguan-r-line/,price;transmission;mileage;power;torque;airbags;body_type
Volkswagen,Tera Suv,Virtus,https://www.carwale.com/volkswagen-cars/tera-suv/virtus/,price;transmission;mileage;power;torque;airbags;body_type
Volkswagen,Id4,Golf GTI,https://www.carwale.com/volkswagen-cars/id4/golf-gti/,price;engine;mileage;power;torque;seating_capacity;airbags
Volkswagen,Id4,Taigun,https://www.carwale.com/volkswagen-cars/id4/taigun/,price;engine;mileage;power;torque;seating_capacity;airbags
Volkswagen,Id4,Tayron R-Line,https://www.carwale.com/volkswagen-cars/id4/tayron-r-line/,price;engine;mileage;power;torque;seating_capacity;airbags
Volkswagen,Id4,Tiguan R-Line,https://www.carwale.com/volkswagen-cars/id4/tiguan-r-line/,price;engine;mileage;power;torque;seating_capacity;airbags
Volkswagen,Id4,Virtus,https://www.carwale.com/volkswagen-cars/id4/virtus/,price;engine;mileage;power;torque;seating_capacity;airbags
Volkswagen,Transporter,T5,https://www.carwale.com/volkswagen-cars/transporter/t5/,mileage;power;torque;airbags;body_type
Volkswagen,7Hm H13,2.5 Diesel,https://www.carwale.com/volkswagen-cars/7hm-h13/25-diesel/,mileage;power;torque;airbags;body_type
Volkswagen,Touareg,3.0 V6 TDI,https://www.carwale.com/volkswagen-cars/touareg/30-v6-tdi/,mileage;power;torque;airbags
Volkswagen,1600,L Fastback,https://www.carwale.com/volkswagen-cars/1600/l-fastback/,mileage;power;torque;airbags
Volkswagen,Caravelle,Highline,https://www.carwale.com/volkswagen-cars/caravelle/highline/,mileage;power;torque;airbags;body_type
Volkswagen,Caravelle,T3,https://www.carwale.com/volkswagen-cars/caravelle/t3/,mileage;power;torque;airbags;body_type
Volvo,Ex90,EC40,https://www.carwale.com/volvo-cars/ex90/ec40/,price;engine;mileage;power;torque;seating_capacity;airbags
Volvo,Ex90,EX30,https://www.carwale.com/volvo-cars/ex90/ex30/,price;engine;mileage;power;torque;seating_capacity;airbags
Volvo,Ex90,XC60,https://www.carwale.com/volvo-cars/ex90/xc60/,price;engine;mileage;power;torque;seating_capacity;airbags
Volvo,Ex90,XC90,https://www.carwale.com/volvo-cars/ex90/xc90/,price;engine;mileage;power;torque;seating_capacity;airbags
Volvo,V70,2.0 Petrol I5,https://www.carwale.com/volvo-cars/v70/20-petrol-i5/,mileage;power;torque;airbags;body_type
